2012-10-29	Campana	Buenos Aires	Group Líder de Mantenimiento		$7500 de básico + horas extras+ productividad.	Inmediato-Urgente	Efectivo	Tiempo Completo	Enviar c.v. por correo electrónico	Consultora TGA	Alejandra Tomassini			Campa�a, Buenos Aires, Argentina	-34.1674805	-58.9526405	2012-10-29	http://www.computrabajo.com.ar/bt-ofrd-nuevacuenta-2330248.htm	2012-12-15
2012-9-25	Malvinas Argentinas	Buenos Aires	Estudiante de Ingeniería / 3 Supervisores de Operaciones.		A convenir	Inmediato	Efectivo	Tiempo Completo	Enviar Cv por mail, con remuneración pretendida. Ref: Supervisor Logístico. Malvinas Argentinas	Consultora TGA	Alejandra Tomassini			Malvinas Argentinas, Buenos Aires, Argentina	-34.8206133	-58.4256116	2012-10-29	http://www.computrabajo.com.ar/bt-ofrd-nuevacuenta-2265916.htm	2012-12-15
2012-10-29	Ezeiza	Buenos Aires	Tecnico Mantenimiento con AA Zona Ezeiza		indicar pretensiones	Septiembre	Efectivo	Tiempo Completo	enviar cv por mail indicando bruto pretendido excluyente	Consultora TGA	Alejandra Tomassini			Ezeiza, Buenos Aires, Argentina	-34.8537327	-58.5228619	2012-10-29	http://www.computrabajo.com.ar/bt-ofrd-nuevacuenta-2508948.htm	2012-12-15
2012-12-11	Belgrano	Capital Federal	Selectora de Personal Free Lance Consultora TGA		a convenir en entrevista /	enero 2013	estable	Por Horas	enviar cv por mail	Consultora TGA	Alejandra Tomassini			Belgrano - Buenos Aires, Argentina	-34.5625	-58.4583333	2012-12-12	http://www.computrabajo.com.ar/bt-ofrd-nuevacuenta-2380284.htm	2012-12-15
2012-9-25	Capital Federal / Ezeiza	Buenos Aires	Electromecanico Refrigeración		a convenir en entrevista segun categorizacion	agosto/septiembre 2012	estable	Tiempo Completo	enviar cv por mail	Consultora TGA	Alejandra Tomassini			Ezeiza, Buenos Aires, Argentina	-34.5753059	-58.508419	2012-10-29	http://www.computrabajo.com.ar/bt-ofrd-nuevacuenta-1872776.htm	2012-12-15
2012-11-16	Avellaneda	Buenos Aires	Responsable de Producción Empresa Publicidad en Vía Publica. Avellaneda		A Convenir	inmediato	Efectivo	Tiempo Completo	Enviar c.v. por correo electrónico	Consultora TGA	Alejandra Tomassini			Avellaneda, Buenos Aires, Argentina	-34.6610756	-58.3669739	2012-11-20	http://www.computrabajo.com.ar/bt-ofrd-nuevacuenta-1944256.htm	2012-12-15
2012-10-29	Avellaneda y Benavidez	Buenos Aires	Farmaceutico/A Director Tecnico Planta Logistica Farmaceutica		A convenir	agosto/septiembre 2012	Estable	Tiempo Completo	Enviar CV por Correo electrónico	Consultora TGA	Alejandra Tomassini			Avellaneda, Ricardo Rojas, Buenos Aires, Argentina	-34.4589043	-58.6764259	2012-10-29	http://www.computrabajo.com.ar/bt-ofrd-nuevacuenta-2180140.htm	2012-12-15
2012-10-29	Capital Federal	Capital Federal	Ejecutivo de cuentas Senior Canal Laboratorios/ Farma		indicar bruto pretendido	Inmediato-Urgente	estable	Tiempo Completo	Enviar CV por Mail con el puesto al que aplica en su asunto para ser tenido en cuenta.	Consultora TGA	Alejandra Tomassini			Buenos Aires, Argentina	-34.6037232	-58.3815931	2012-10-29	http://www.computrabajo.com.ar/bt-ofrd-nuevacuenta-1922812.htm	2012-12-15
2012-10-29	Capital Federal	Capital Federal	Ejecutivo de Cuentas Senior Canal Gobierno		indicar bruto prendido	Inmediato-Urgente	estable	Tiempo Completo	Enviar CV por Mail con el puesto al que aplica en su asunto para ser tenido en cuenta.	Consultora TGA	Alejandra Tomassini			Buenos Aires, Argentina	-34.6037232	-58.3815931	2012-10-29	http://www.computrabajo.com.ar/bt-ofrd-nuevacuenta-1915664.htm	2012-12-15
2012-9-25	Capital	Capital Federal	Analista Sr.Activador de Cobranzas Barracas		a conversar en entrevista	Inmediato	efectiva	Tiempo Completo	enviar cv por mail formato word	Consultora TGA	Alejandra Tomassini			Capital Federal, San Fernando del Valle de Catamarca, Catamarca, Argentina	-28.485164	-65.7878175	2012-10-29	http://www.computrabajo.com.ar/bt-ofrd-nuevacuenta-1858480.htm	2012-12-15
2012-10-29	Campana	Buenos Aires	Supervisor de Logistica- Ref. Supervisor Logistico Campana		a convenir segun experiencia	inmediato	estable	Tiempo Completo	enviar cv completo	Consultora TGA	Alejandra Tomassini			Campa�a, Buenos Aires, Argentina	-34.1674805	-58.9526405	2012-10-29	http://www.computrabajo.com.ar/bt-ofrd-nuevacuenta-1715520.htm	2012-12-15
2012-9-25	Benavidez	Buenos Aires	Operador de Tráfico Benavidez		indicar bruto pretendido	agosto/septiembre 2012	estable	Tiempo Completo	enviar cv completo	Consultora TGA	Alejandra Tomassini			Benav�dez, Buenos Aires, Argentina	-34.4151715	-58.6867547	2012-10-29	http://www.computrabajo.com.ar/bt-ofrd-nuevacuenta-1686928.htm	2012-12-15
2012-9-25	Barracas	Buenos Aires	Analista Comercial Logistica		muy buenas condiciones	agosto/septiembre 2012	estable	Tiempo Completo	enviar cv por mail	Consultora TGA	Alejandra Tomassini			Barracas - Buenos Aires, Ciudad Aut�noma de Buenos Aires, Argentina	-34.65	-58.3833333	2012-10-29	http://www.computrabajo.com.ar/bt-ofrd-nuevacuenta-1629744.htm	2012-12-15
2012-10-29	Vicente Lopez	Buenos Aires	Técnico Mecánico Concesionario FORD		A convenir	Inmediato	Efectivo	Tiempo Completo	Enviar Cv por mail, con remuneración pretendida	Consultora TGA	Alejandra Tomassini			Vicente L�pez, Buenos Aires, Argentina	-34.5281205	-58.473816	2012-10-29	http://www.computrabajo.com.ar/bt-ofrd-nuevacuenta-1579708.htm	2012-12-15
2012-9-25	Vicente Lopez	Buenos Aires	Asesor de Servicios / Post venta Concesionario Vte Lopez		por convenio SMATA	agosto/septiembre 2012	Efectiva	Tiempo Completo	Enviar Cv por mail, con remuneración pretendida	Consultora TGA	Alejandra Tomassini			Vicente L�pez, Buenos Aires, Argentina	-34.5281205	-58.473816	2012-10-29	http://www.computrabajo.com.ar/bt-ofrd-nuevacuenta-1572560.htm	2012-12-15
2012-10-29	Malvinas Argentinas	Buenos Aires	Pasante Sistemas UTN Pacheco		$2500 asignación estimulo + prepaga	inmediato	Efectivo	Medio Tiempo	enviar cv por mail	Consultora TGA	Gimena Bello			Malvinas Argentinas, Buenos Aires, Argentina	-34.8206133	-58.4256116	2012-10-29	http://www.computrabajo.com.ar/bt-ofrd-nuevacuenta-1551116.htm	2012-12-15
2012-10-10	Capital	Capital Federal	Estudiantes y Graduados Ciencias Economicas y Adm. Empresas		a convenir segun el puesto	septiembre 2012	estable	Tiempo Completo	enviar cv por mail	Consultora TGA	Alejandra Tomassini			Capital Federal, San Fernando del Valle de Catamarca, Catamarca, Argentina	-28.485164	-65.7878175	2012-10-29	http://www.computrabajo.com.ar/bt-ofrd-nuevacuenta-1536820.htm	2012-12-15
2012-10-10	Avellaneda	Capital Federal	Ingeniero Planificación de Procesos- Ref. Ing.Procesos Publicidad		indicar bruto pretendido	inmediato	estable	Tiempo Completo	enviar cv por mail	Consultora TGA	Alejandra Tomassini			Buenos Aires, Argentina	-34.6037232	-58.3815931	2012-10-29	http://www.computrabajo.com.ar/bt-ofrd-nuevacuenta-1529672.htm	2012-12-15
2012-9-25	Campana	Buenos Aires	Supervisor de Recepción /Despacho Campana Ref.Supervisor PCP Logistica		a convenir en entrevista	agosto/septiembre 2012	estable	Tiempo Completo	enviar cv completo por mail	Consultora TGA	Alejandra Tomassini			Campa�a, Buenos Aires, Argentina	-34.1674805	-58.9526405	2012-10-29	http://www.computrabajo.com.ar/bt-ofrd-nuevacuenta-1479636.htm	2012-12-15
2012-10-10	Jose Ingenieros	Buenos Aires	Técnico Mecánico Tornería / Jose Ingenieros		a convenir	noviembre 2012	estable	Tiempo Completo	enviar cv completo	Consultora TGA	Alejandra Tomassini			Jos� Ingenieros, Buenos Aires, Argentina	-34.6171624	-58.5357209	2012-10-29	http://www.computrabajo.com.ar/bt-ofrd-nuevacuenta-1472488.htm	2012-12-15
2012-10-10	Benavidez	Buenos Aires	Supervisor Cross Dock Zona Norte		a convenir en entrevista	agosto/septiembre 2012	estable	Tiempo Completo	enviar cv por mail	Consultora TGA	Lic. Alejandra Tomassini			Benav�dez, Buenos Aires, Argentina	-34.4151715	-58.6867547	2012-10-29	http://www.computrabajo.com.ar/bt-ofrd-nuevacuenta-1386712.htm	2012-12-15
2012-10-10	Bella Vista	Buenos Aires	Operarios Eslingas Bella Vista		convenio UOM	septiembre 2012	estable	Tiempo Completo	enviar cv completo	Consultora TGA	Alejandra Tomassini			Bella Vista, Buenos Aires, Argentina	-34.5637055	-58.6903973	2012-10-29	http://www.computrabajo.com.ar/bt-ofrd-nuevacuenta-1443896.htm	2012-12-15
2012-10-29	Campana	Buenos Aires	Group Líder de Mantenimiento Campana		A Convenir	septiembre 2012	estable	Tiempo Completo	enviar cv por mail	Consultora TGA	Alejandra Tomassini			Campa�a, Buenos Aires, Argentina	-34.1674805	-58.9526405	2012-10-29	http://www.computrabajo.com.ar/bt-ofrd-nuevacuenta-1372416.htm	2012-12-15
2012-10-29	Zona Sur	Buenos Aires	Tecnicos Electricistas Lanus		a convenir	agosto/septiembre 2012	estable	Tiempo Completo	enviar cv completo por mail	Consultora TGA	Alejandra Tomassini			Buenos Aires, Argentina	-34.6037232	-58.3815931	2012-10-29	http://www.computrabajo.com.ar/bt-ofrd-nuevacuenta-1336676.htm	2012-12-15
2012-10-29	Capital	Capital Federal	Directora de Cuentas		indicar neto pretendido	octubre 2012	estable	Tiempo Completo	enviar cv por mail	Consultora TGA	Gimena Bello			Capital Federal, San Fernando del Valle de Catamarca, Catamarca, Argentina	-28.485164	-65.7878175	2012-10-29	http://www.computrabajo.com.ar/bt-ofrd-nuevacuenta-1329528.htm	2012-12-15
2012-10-29	Benavidez	Buenos Aires	Jefe de Operaciones Zona Norte		Excelentes condiciones de contratación	octubre 2012	estable	Tiempo Completo	enviar cv completo	Consultora TGA	Lic. Alejandra Tomassini			Benav�dez, Buenos Aires, Argentina	-34.4151715	-58.6867547	2012-10-29	http://www.computrabajo.com.ar/bt-ofrd-nuevacuenta-1286640.htm	2012-12-15
2012-10-29	Barracas	Capital Federal	Ejecutivo de Cuentas Corporativas Junior y Semi Sr		A Convenir	agosto/septiembre 2012	estable	Tiempo Completo	Enviar CV por Mail con el puesto al que aplica en su asunto para ser tenido en cuenta.	Consultora TGA	Alejandra Tomassini			Barracas - Buenos Aires, Ciudad Aut�noma de Buenos Aires, Argentina	-34.65	-58.3833333	2012-10-29	http://www.computrabajo.com.ar/bt-ofrd-nuevacuenta-1186568.htm	2012-12-15
2012-10-29	Campana	Buenos Aires	Programación/ Planificacion de la Producción Ref. Planificador de Producción y Logistica		a convenir en entrevista	agosto/septiembre 2012	estable	Tiempo Completo	enviar cv por mail	Consultora TGA	Alejandra Tomassini			Campa�a, Buenos Aires, Argentina	-34.1674805	-58.9526405	2012-10-29	http://www.computrabajo.com.ar/bt-ofrd-nuevacuenta-1322380.htm	2012-12-15
2012-10-29	Benavidez	Buenos Aires	Ingeniero Jr de Procesos Benavidez		a convenir en entrevista	septiembre 2012	estable	Tiempo Completo	enviar cv por mail	Consultora TGA	Alejandra Tomassini			Benav�dez, Buenos Aires, Argentina	-34.4151715	-58.6867547	2012-10-29	http://www.computrabajo.com.ar/bt-ofrd-nuevacuenta-1107940.htm	2012-12-15
2012-10-29	Barracas	Buenos Aires	Ing. Junior de Desarrollo Operativo. /// Ref. Ingeniero Junior Desarrollo		$8000 brutos + prepaga+comedor	agosto/septiembre 2012	estable	Tiempo Completo	enviar cv por mail	Consultora TGA	Alejandra Tomassini			Barracas - Buenos Aires, Ciudad Aut�noma de Buenos Aires, Argentina	-34.65	-58.3833333	2012-10-29	http://www.computrabajo.com.ar/bt-ofrd-nuevacuenta-1100792.htm	2012-12-15
2012-10-29	Capital Federal	Capital Federal	Farmaceutico/A Director Tecnico Planta Logistica Farmaceutica		indicar neto pretendido	inmediato	estable	Tiempo Completo	enviar cv por mail	Consultora TGA	Alejanra Tomassini			Buenos Aires, Argentina	-34.6037232	-58.3815931	2012-10-29	http://www.computrabajo.com.ar/bt-ofrd-nuevacuenta-1086496.htm	2012-12-15
2012-10-29	Talar de Pacheco	Buenos Aires	Tecnicos Mantenimiento Para Zona Pacheco		$4800/$5400 brutos	septiembre 2012	Efectivo	Tiempo Completo	Enviar c.v. por correo electrónico	Consultora TGA	Alejandra Tomassini			El Talar, Buenos Aires, Argentina	-34.4720967	-58.6540206	2012-10-29	http://www.computrabajo.com.ar/bt-ofrd-nuevacuenta-1036460.htm	2012-12-15
2012-10-29	San Martin	Buenos Aires	Técnico Electricista / Electronico San Martin		$5800 brutos	Inmediato-Urgente	estable	Tiempo Completo	enviar cv por mail	Consultora TGA	Alejandra Tomassini			San Mart�n, Buenos Aires, Argentina	-34.5759506	-58.5372696	2012-10-29	http://www.computrabajo.com.ar/bt-ofrd-nuevacuenta-1029312.htm	2012-12-15
2012-10-29	Benavidez	Buenos Aires	Ingeniero Industrial Zona Norte		indicar bruto pretendido	agosto/septiembre 2012	estable	Tiempo Completo	enviar cv por mail	Consultora TGA	Alejandra Tomassini			Benav�dez, Buenos Aires, Argentina	-34.4151715	-58.6867547	2012-10-29	http://www.computrabajo.com.ar/bt-ofrd-nuevacuenta-907796.htm	2012-12-15
2012-10-29	Benavidez	Buenos Aires	Mantenimiento autoelevadores Malvinas Argentinas/ Benavidez		a convenir	inmediato	estable	Tiempo Completo	enviar cv por mail	Consultora TGA	Alejandra			Benav�dez, Buenos Aires, Argentina	-34.4151715	-58.6867547	2012-10-29	http://www.computrabajo.com.ar/bt-ofrd-nuevacuenta-886352.htm	2012-12-15
2012-12-11	Caseros	Buenos Aires	Encargada de Local Productos Veterinarios Caseros		$5500 netos + comisiones por ventas	Inmediato-Urgente	Efectivo	Tiempo Completo	Enviar c.v. por correo electrónico	Consultora TGA	Alejandra Tomassini			Caseros, Buenos Aires, Argentina	-34.6094827	-58.5634631	2012-12-12	http://www.computrabajo.com.ar/bt-ofrd-nuevacuenta-864908.htm	2012-12-15
2012-10-29	Campana	Buenos Aires	Técnico Electromecánico Campana		a convenir en entrevista	septiembre 2012	Efectivo	Tiempo Completo	Enviar c.v. por correo electrónico	Consultora TGA	Alejandra Tomassini			Campa�a, Buenos Aires, Argentina	-34.1674805	-58.9526405	2012-10-29	http://www.computrabajo.com.ar/bt-ofrd-nuevacuenta-857760.htm	2012-12-15
2012-10-29	Malvinas Argentinas y Benavidez	Buenos Aires	Ingeniero de Procesos Senior Plantas Zona Norte		indicar bruto pretendido	octubre 2012	Efectivo	Tiempo Completo	enviar cv por mail	Consultora TGA	Alejandra Tomassini			Benav�dez, Buenos Aires, Argentina	-34.4151715	-58.6867547	2012-10-29	http://www.computrabajo.com.ar/bt-ofrd-nuevacuenta-843464.htm	2012-12-15
2012-10-29	Avellaneda	Buenos Aires	Ingeniero de Procesos Semi Senior Planta Avellaneda		a convenir en entrevista	septiembre 2012	estable	Tiempo Completo	Enviar c.v. por correo electrónico	Consultora TGA	Alejandra Tomassini			Avellaneda, Buenos Aires, Argentina	-34.6610756	-58.3669739	2012-10-29	http://www.computrabajo.com.ar/bt-ofrd-nuevacuenta-836316.htm	2012-12-15
2012-11-23	Campana	Buenos Aires	Ingeniero Nuevos Proyectos-Ref. Ingeniero Nuevos Proyectos		$8.000 brutos	inmediato	estable	Tiempo Completo	enviar cv por mail	Consultora TGA	Alejandra Tomassini			Campa�a, Buenos Aires, Argentina	-34.1674805	-58.9526405	2012-11-24	http://www.computrabajo.com.ar/bt-ofrd-nuevacuenta-600432.htm	2012-12-15
2012-9-25	Barracas y Avellaneda	Capital Federal	Analista Comercial- Ref. Analista Comercial Logistica		a convenir en entrevista	septiembre 2012	estable	Tiempo Completo	enviar cv por mail	Consultora TGA	Alejandra Tomassini			Barracas - Buenos Aires, Ciudad Aut�noma de Buenos Aires, Argentina	-34.65	-58.3833333	2012-10-29	http://www.computrabajo.com.ar/bt-ofrd-nuevacuenta-721948.htm	2012-12-15
2012-9-25	Barracas/ Benavidez	Buenos Aires	Estudiante Analista Administrativo de Logística		indicar remuneración pretendida	agosto/septiembre 2012	estable	Tiempo Completo	enviar cv por mail	Consultora TGA	Lic. Alejandra Tomassini			Benav�dez, Buenos Aires, Argentina	-34.4151715	-58.6867547	2012-10-29	http://www.computrabajo.com.ar/bt-ofrd-nuevacuenta-636172.htm	2012-12-15
2012-9-26	Barracas	Buenos Aires	Analista de Operaciones- Ref. Analista de Operaciones		indicar bruto pretendido	agosto/septiembre 2012	estable	Tiempo Completo	enviar cv por mail	Consultora TGA	Alejandra Tomassini			Barracas - Buenos Aires, Ciudad Aut�noma de Buenos Aires, Argentina	-34.65	-58.3833333	2012-10-29	http://www.computrabajo.com.ar/bt-ofrd-nuevacuenta-607580.htm	2012-12-15
2012-10-10	Jose Ingenieros	Buenos Aires	Técnico Mecánico Autocad /// Ref. José Ingenieros		$4000 Netos	inmediato	Efectiva	Tiempo Completo	enviar cv completo	Consultora TGA	Alejandra Tomassini			Jos� Ingenieros, Buenos Aires, Argentina	-34.6171624	-58.5357209	2012-10-29	http://www.computrabajo.com.ar/bt-ofrd-nuevacuenta-578988.htm	2012-12-15
2012-12-14	Campana	Buenos Aires	Administrador UNIX. Campana		A Convenir	Inmediato	Efectivo	Tiempo Completo	Enviar Cv por mail, con remuneración pretendida. Ref: Administrador Unix. Campana	Consultora TGA	Alejandra Tomassini			Campa�a, Buenos Aires, Argentina	-34.1674805	-58.9526405	2012-12-15	http://www.computrabajo.com.ar/bt-ofrd-nuevacuenta-536100.htm	2012-12-15
2012-12-11	Capital Federal	Capital Federal	Ejecutivo Comercial Higiene Institucional Zona CABA		A Convenir	enero 2013	Efectivo	Tiempo Completo	Enviar c.v. por correo electrónico	Consultora TGA	Alejandra Tomassini	541147865286	541147865286	Buenos Aires, Argentina	-34.6037232	-58.3815931	2012-12-12	http://www.computrabajo.com.ar/bt-ofrd-nuevacuenta-521804.htm	2012-12-15
2012-12-11	Pilar	Buenos Aires	Ejecutivo Comercial Higiene Institucional Zona Pilar y Aledaños		a convenir en entrevista	enero 2013	Efectivo	Tiempo Completo	Enviar CV por Correo electrónico	Consultora TGA	Alejandra Tomassini			Pilar, Buenos Aires, Argentina	-34.4559059	-58.908329	2012-12-12	http://www.computrabajo.com.ar/bt-ofrd-nuevacuenta-500360.htm	2012-12-15
2012-10-29	Benavidez	Buenos Aires	Electricista Benavidez		indicar neto pretendido	inmediato	estable	Tiempo Completo	enviar cv por mail	Consultora TGA	Alejandra Tomassini			Benav�dez, Buenos Aires, Argentina	-34.4151715	-58.6867547	2012-10-29	http://www.computrabajo.com.ar/bt-ofrd-nuevacuenta-493212.htm	2012-12-15
2012-12-11	San Miguel	Buenos Aires	Operarios Malvinas Argentinas		convenio UOM	Inmediato-Urgente	Efectivo	Tiempo Completo	Enviar c.v. por correo electrónico	Consultora TGA	Alejandra Tomassini			Colonia San Miguel, Buenos Aires, Argentina	-36.9500008	-60.1166611	2012-12-12	http://www.computrabajo.com.ar/bt-ofrd-nuevacuenta-486064.htm	2012-12-15
2012-12-11	Capital Federal y GBA	Buenos Aires	Oficiales de Mantenimiento CABA y GBA		a conversar en entrevista	enero 2013	Efectiva	Tiempo Completo	Enviar c.v. por correo electrónico	Consultora TGA	Alejandra Tomassini	541147865286		Iglesia Evangelica Gran Rey - Lavalle 930, San Nicol�s, Buenos Aires, Argentina	-34.6025079	-58.3799903	2012-12-12	http://www.computrabajo.com.ar/bt-ofrd-nuevacuenta-478916.htm	2012-12-15
2012-10-29	Capital Federal	Capital Federal	Ingeniero Jefe de Producto		a convenir	inmediato	Efectiva	Tiempo Completo	Enviar c.v. por correo electrónico	Consultora TGA	Alejandra Tomassini			Buenos Aires, Argentina	-34.6037232	-58.3815931	2012-10-29	http://www.computrabajo.com.ar/bt-ofrd-nuevacuenta-471768.htm	2012-12-15
2012-10-22	Capital Federal	Capital Federal	Ingeniero Desarrollo Notebooks		a convenir	Inmediato-Urgente	Efectivo	Tiempo Completo	Enviar Cv por mail, con remuneración pretendida. Ref: Ingeniero Desarrollo de Producto Sr. Capital federal	Consultora TGA	Alejandra Tomassini			Buenos Aires, Argentina	-34.6037232	-58.3815931	2012-10-29	http://www.computrabajo.com.ar/bt-ofrd-nuevacuenta-464620.htm	2012-12-15
2012-12-11	Gran Buenos Aires	Buenos Aires	Tecnicos Mantenimiento Edilicio Gran Buenos Aires		a convenir segun categoria	enero 2013	puesto efectivo	Tiempo Completo	enviar cv completo	Consultora TGA	Alejandra Tomassini			Iglesia Evangelica Gran Rey - Lavalle 930, San Nicol�s, Buenos Aires, Argentina	-34.6025079	-58.3799903	2012-12-12	http://www.computrabajo.com.ar/bt-ofrd-nuevacuenta-443176.htm	2012-12-15
2012-12-11	Villa Urquiza	Capital Federal	Vendedora Pet Shop		$4500 netos	inmediato	estable	Tiempo Completo	enviar cv completo con foto	Consultora TGA	Alejandra Tomassini			Villa Urquiza - Buenos Aires, Argentina	-34.5733333	-58.4969444	2012-12-12	http://www.computrabajo.com.ar/bt-ofrd-nuevacuenta-436028.htm	2012-12-15
2012-12-10	Vicente Lopez	Buenos Aires	Playero Concesionaria en Vicente Lopez		$3700 brutos + viaticos	inmediato	Efectivo	Tiempo Completo	Enviar c.v. por correo electrónico	Consultora TGA	Alejandra Tomassini			Vicente L�pez, Buenos Aires, Argentina	-34.5281205	-58.473816	2012-12-11	http://www.computrabajo.com.ar/bt-ofrd-nuevacuenta-407436.htm	2012-12-15
2012-12-10	Lanus	Buenos Aires	Portero Turno Tarde Lanus		$2800 netos	inmediato	estable	Medio Tiempo	Enviar CV por Correo electrónico	Consultora TGA	Alejandra Tomassini			Lan�s, Buenos Aires, Argentina	-34.6994171	-58.3926315	2012-12-11	http://www.computrabajo.com.ar/bt-ofrd-nuevacuenta-400288.htm	2012-12-15
2012-12-6	Santiago del Estero	Santiago del Estero	Asistente Tecnico Comercial. Santiago del Estero		A convenir	Inmediato	Efectivo	Tiempo Completo	Enviar Cv por mail, con remuneración pretendida. Ref: Asistente Técnico Comercial. Santiago del Estero	Consultora TGA	Alejandra Tomassini			Santiago del Estero, Argentina	-27.78442	-64.2672806	2012-12-07	http://www.computrabajo.com.ar/bt-ofrd-nuevacuenta-393140.htm	2012-12-15
2012-12-5	Escobar	Buenos Aires	Supervisor Mantenimiento Electrónico. Escobar		A Convenir	Inmediato	Efectivo	Tiempo Completo	Enviar c.v. por correo electrónico con remuneracion pretendida. Ref:Supervisor Mantenimiento Electrónico. Escobar	Consultora TGA	Alejandra Tomassini			Escobar, Buenos Aires, Argentina	-34.3402525	-58.7849434	2012-12-06	http://www.computrabajo.com.ar/bt-ofrd-nuevacuenta-385992.htm	2012-12-15
2012-12-11	Zona Sur	Buenos Aires	Ejecutivo Comercial Higiene Institucional Zona Sur		A convenir	Inmediato	Efectivo	Tiempo Completo	Enviar Cv por mail, con remuneración pretendida. Ref: Ejecutivo Comercial Higiene Institucional.	Consultora TGA	Alejandra Tomassini			Buenos Aires, Argentina	-34.6037232	-58.3815931	2012-12-12	http://www.computrabajo.com.ar/bt-ofrd-nuevacuenta-421732.htm	2012-12-15
2012-11-26	San Martin	Buenos Aires	Analista de Laboratorio San Martin		a convenir	Inmediato-Urgente	Efectivo	Tiempo Completo	enviar cv por mail	Consultora TGA	Alejandra Tomassini			San Mart�n, Buenos Aires, Argentina	-34.5759506	-58.5372696	2012-11-27	http://www.computrabajo.com.ar/bt-ofrd-nuevacuenta-378844.htm	2012-12-15
2012-11-26	San Martin	Buenos Aires	Tecnico Quimico Colorista		a convenir	diciembre 2012	Efectivo	Tiempo Completo	enviar cv por mail	Consultora TGA	Alejandra Tomassini			San Mart�n, Buenos Aires, Argentina	-34.5759506	-58.5372696	2012-11-27	http://www.computrabajo.com.ar/bt-ofrd-nuevacuenta-364548.htm	2012-12-15
2012-11-26	San Martin	Buenos Aires	Operario Calificado San Martin		$4500 netos	diciembre 2012	efectivo	Tiempo Completo	Enviar c.v. por correo electrónico con referencia	Consultora TGA	Alejandra Tomassini			San Mart�n, Buenos Aires, Argentina	-34.5759506	-58.5372696	2012-11-27	http://www.computrabajo.com.ar/bt-ofrd-nuevacuenta-350252.htm	2012-12-15
2012-11-26	San Martin	Buenos Aires	Supervisor de Mantenimiento San Martin		indicar neto pretendido	diciembre 2012 / enero 2013	Efectivo	Tiempo Completo	Enviar CV por Correo electrónico	Consultora TGA	Alejandra Tomassini			San Mart�n, Buenos Aires, Argentina	-34.5759506	-58.5372696	2012-11-27	http://www.computrabajo.com.ar/bt-ofrd-nuevacuenta-343104.htm	2012-12-15
2012-11-26	San Martin	Buenos Aires	Operario Calificado San Martin		$4500 netos	diciembre 2012	efectiva	Tiempo Completo	Enviar CV por Correo electrónico	Consultora TGA	Alejandra Tomassini			San Mart�n, Buenos Aires, Argentina	-34.5759506	-58.5372696	2012-11-27	http://www.computrabajo.com.ar/bt-ofrd-nuevacuenta-328808.htm	2012-12-15
2012-10-29	Capital Federal	Capital Federal	Analista Comercial Publicidad		$4500 netos	inmediato	Estable	Tiempo Completo	Enviar CV por Correo electrónico	Consultora TGA	Alejandra Tomassini			Buenos Aires, Argentina	-34.6037232	-58.3815931	2012-10-29	http://www.computrabajo.com.ar/bt-ofrd-nuevacuenta-321660.htm	2012-12-15
2012-11-26	Rosario	Santa Fe	Tecnico de Mantenimiento Planta en Rosario		$7000 brutos a convenir	diciembre 2012 / enero 2013	Efectivo	Tiempo Completo	Enviar c.v. por correo electrónico	Consultora TGA	Alejandra Tomassini			Rosario, Santa Fe, Argentina	-32.9507408	-60.6665001	2012-11-27	http://www.computrabajo.com.ar/bt-ofrd-nuevacuenta-307364.htm	2012-12-15
2012-11-26	Rosario	Santa Fe	Encargado de Producción Rosario Ref. EP Rosario		$7600 brutos + productividad	diciembre 2012 / enero 2013	efectiva	Tiempo Completo	Enviar c.v. por correo electrónico con referencia	Consultora TGA	Alejandra Tomassini			Rosario, Santa Fe, Argentina	-32.9507408	-60.6665001	2012-11-27	http://www.computrabajo.com.ar/bt-ofrd-nuevacuenta-300216.htm	2012-12-15
2012-11-26	Rosario	Santa Fe	Tecnico Quimico Calidad Ref. TQ Rosario		$7000 brutos a convenir	diciembre 2012 / enero 2013	Efectiva	Tiempo Completo	Enviar c.v. por correo electrónico	Consultora TGA	Alejandra Tomassini			Rosario, Santa Fe, Argentina	-32.9507408	-60.6665001	2012-11-27	http://www.computrabajo.com.ar/bt-ofrd-nuevacuenta-293068.htm	2012-12-15
2012-11-20	Constitución	Capital Federal	Analista de Control de Gestión. Constitución		A Convenir	Inmediato	Efectivo	Tiempo Completo	Enviar c.v. por correo electrónico con remuneración pretendida. Ref: Analista de Control de Gestión. Constitución	Consultora TGA	Alejandra Tomassini			Constituci�n - Buenos Aires, Ciudad Aut�noma de Buenos Aires, Argentina	-34.6261244	-58.3859524	2012-11-21	http://www.computrabajo.com.ar/bt-ofrd-nuevacuenta-285920.htm	2012-12-15
2012-10-29	Campana	Buenos Aires	Ingeniero Junior Desarrollo de Producto Ref. Desarrollo Autopartista		indicar remuneración bruta pretendida	agosto/septiembre 2012	estable	Tiempo Completo	enviar cv completo	Consultora TGA	Lic. Alejandra Tomassini			Campa�a, Buenos Aires, Argentina	-34.1674805	-58.9526405	2012-10-29	http://www.computrabajo.com.ar/bt-ofrd-nuevacuenta-278772.htm	2012-12-15
